Date,Open,High,Low,Close,Adj Close,Volume
2000-05-05,63.812023,66.734253,63.692749,66.078247,27.850117,3832850
2000-05-08,66.734253,67.270988,65.839699,66.674622,28.101484,4484706
2000-05-09,66.793892,66.853531,65.541512,65.780060,27.724445,3860203
2000-05-10,65.541512,65.601143,63.692749,64.885498,27.347427,4449913
2000-05-11,65.124046,65.541512,63.990936,65.124046,27.447971,4217886
2000-05-12,65.183685,65.780060,64.229485,65.004768,27.397694,3186863
2000-05-15,65.124046,66.734253,64.408394,66.436066,28.000937,3349722
2000-05-16,66.436066,68.225189,65.839699,67.748093,28.553925,5361149
2000-05-17,67.270988,68.105919,66.436066,66.614983,28.076338,3518450
2000-05-18,66.555344,67.449905,66.555344,66.734253,28.126623,2987324
2000-05-19,66.018608,69.596848,66.018608,69.119751,29.132042,7394059
2000-05-22,68.702293,70.252861,68.404106,69.000481,29.081768,6583117
2000-05-23,70.133591,70.431778,69.298660,70.431778,29.685024,5079970
2000-05-24,70.610687,71.564888,69.954674,71.207062,30.011776,7496239
2000-05-25,70.789597,71.624519,70.014313,71.266701,30.036907,4710026
2000-05-26,71.207062,71.922707,70.610687,71.147423,29.986645,3582798
2000-05-30,70.729965,71.684158,70.312500,71.564888,30.162596,4554922
2000-05-31,70.789597,71.505249,70.431778,71.207062,30.128262,2964268
2000-06-01,70.670326,71.743797,68.940842,69.119751,29.245115,4032390
2000-06-02,69.000481,69.000481,65.660782,65.780060,27.832066,6516359
2000-06-05,65.839699,67.211357,65.541512,66.018608,27.932991,4650186
2000-06-06,66.197517,66.972801,65.601143,66.406250,28.097019,3428951
2000-06-07,66.734253,68.225189,66.674622,67.270988,28.462896,2805286
2000-06-08,67.270988,67.330627,65.958969,66.137878,27.983461,2538256
2000-06-09,66.137878,67.032440,65.720421,66.674622,28.210577,2844377
2000-06-12,66.913170,68.463737,66.614983,66.734253,28.235792,2731926
2000-06-13,67.390266,70.491409,67.270988,70.073952,29.648842,4420988
2000-06-14,70.312500,70.908875,68.702293,69.596848,29.446972,5910196
2000-06-15,69.656487,70.372139,69.179390,69.477577,29.396517,3930838
2000-06-16,69.239029,69.954674,67.748093,67.748093,28.664757,11078722
2000-06-19,68.225189,69.417938,67.628815,68.761925,29.093712,3452741
2000-06-20,68.761925,68.761925,67.092079,67.628815,28.614283,3641486
2000-06-21,67.509544,69.119751,67.092079,69.119751,29.245115,4136351
2000-06-22,68.344467,69.000481,67.748093,67.986641,28.765682,3812414
2000-06-23,69.060112,69.298660,68.225189,69.298660,29.320810,4701642
2000-06-26,69.895035,70.849236,69.596848,70.849236,29.976871,5490262
2000-06-27,71.207062,71.445610,70.073952,70.849236,29.976871,6272699
2000-06-28,70.551048,70.968513,70.193222,70.610687,29.875931,3317339
2000-06-29,71.385971,71.803436,70.610687,70.715050,29.920103,5350145
2000-06-30,70.729965,73.219826,69.895035,73.115456,30.935736,7554822
2000-07-03,72.578720,73.175095,71.922707,72.966362,30.872648,3079443
2000-07-05,73.354012,73.831108,72.817268,73.652199,31.162830,4946455
2000-07-06,72.996185,73.115456,71.505249,71.922707,30.431067,4763894
2000-07-07,71.922707,72.041985,70.551048,70.968513,30.027344,4085733
2000-07-10,70.849236,71.445610,70.491409,71.445610,30.229198,4011325
2000-07-11,71.445610,72.399811,70.133591,71.266701,30.153503,4685503
2000-07-12,70.849236,70.968513,69.000481,70.029221,29.629923,3869740
2000-07-13,69.954674,69.954674,65.839699,65.958969,27.907766,8477167
2000-07-14,65.899330,66.316795,63.454197,64.169846,27.150785,8658262
2000-07-17,63.931297,65.362595,63.692749,64.289124,27.201239,10876039
2000-07-18,64.169846,64.527672,63.036736,63.334923,26.797508,6944991
2000-07-19,63.156010,63.692749,62.052719,62.261452,26.343315,6897936
2000-07-20,62.082539,62.142178,60.949429,61.128342,25.863888,5778043
2000-07-21,61.247616,61.724712,60.114506,60.830154,25.737717,8120847
2000-07-24,63.692749,66.913170,63.454197,66.376434,28.084398,14382962
2000-07-25,66.257156,68.583015,65.720421,67.658638,28.626905,11350783
2000-07-26,68.105919,68.404106,66.555344,66.793892,28.261019,6114032
2000-07-27,67.509544,69.417938,66.793892,69.030296,29.207272,4222392
2000-07-28,69.656487,69.775764,69.119751,69.447762,29.383904,4358527
2000-07-31,68.761925,69.000481,67.092079,68.374283,28.929707,3916271
2000-08-01,67.867363,70.849236,67.867363,70.700142,29.913786,4829394
2000-08-02,70.849236,71.803436,70.252861,71.564888,30.279696,4731091
2000-08-03,71.684158,71.982346,71.087784,71.773613,30.367990,4532914
2000-08-04,70.729965,70.968513,69.716125,70.431778,29.800249,3296170
2000-08-07,70.372139,70.372139,69.417938,69.686310,29.484837,4050625
2000-08-08,69.358299,70.073952,68.404106,69.045204,29.213570,4243771
2000-08-09,68.105919,70.014313,66.793892,67.330627,28.488129,6504726
2000-08-10,67.688454,68.761925,67.211357,68.195374,28.854010,4499274
2000-08-11,68.046280,69.775764,68.046280,69.089935,29.232492,2987324
2000-08-14,69.060112,69.775764,68.940842,69.507393,29.409126,2456302
2000-08-15,69.895035,70.252861,69.179390,69.895035,29.573166,3133939
2000-08-16,69.954674,70.908875,69.895035,70.252861,29.724550,2335363
2000-08-17,70.133591,70.968513,69.775764,70.551048,29.850714,2772694
2000-08-18,69.835403,69.954674,68.225189,68.702293,29.068487,4252365
2000-08-21,68.105919,69.537216,68.105919,68.583015,29.018009,2453368
2000-08-22,68.702293,69.656487,68.463737,69.179390,29.270355,2890489
2000-08-23,69.179390,69.954674,68.523376,68.940842,29.169407,3268817
2000-08-24,68.821564,69.775764,68.046280,69.179390,29.270355,2820692
2000-08-25,69.179390,69.775764,68.821564,69.596848,29.446972,2587093
2000-08-28,69.537216,70.312500,69.060112,69.149574,29.257742,2999376
2000-08-29,69.179390,69.179390,67.449905,67.927002,28.740463,3116333
2000-08-30,67.330627,68.165550,66.793892,67.867363,28.853022,3163598
2000-08-31,67.748093,68.821564,66.674622,66.689529,28.352280,5503153
2000-09-01,65.899330,66.913170,65.899330,66.018608,28.067045,3800572
2000-09-05,63.931297,65.302956,62.977100,64.065483,27.236694,6167690
2000-09-06,64.527672,64.945137,62.321087,62.977100,26.773981,4995292
2000-09-07,62.261452,64.527672,62.022900,64.169846,27.281073,5318286
2000-09-08,64.169846,65.362595,63.334923,64.438217,27.395161,5041299
2000-09-11,64.408394,65.183685,64.229485,64.825859,27.559967,2759489
2000-09-12,64.527672,65.064407,64.050575,64.602219,27.464886,3081434
2000-09-13,65.004768,65.839699,64.527672,65.198593,27.718418,3611827
2000-09-14,64.945137,65.124046,63.573475,64.468033,27.407852,3275943
2000-09-15,64.169846,65.004768,63.692749,64.110207,27.255720,5582696
2000-09-18,64.110207,64.646950,63.931297,64.050575,27.230362,2535636
2000-09-19,64.348763,65.720421,63.931297,65.183685,27.712091,3427274
2000-09-20,65.660782,65.720421,63.812023,64.781128,27.540947,3901809
2000-09-21,64.885498,67.092079,64.766220,66.913170,28.447369,4529770
2000-09-22,68.344467,70.014313,68.225189,69.835403,29.689716,6677227
2000-09-25,69.298660,69.835403,68.761925,68.940842,29.309399,4189590
2000-09-26,68.105919,68.583015,67.032440,67.032440,28.498074,4562887
2000-09-27,67.628815,69.656487,66.972801,69.537216,29.562954,4287368
2000-09-28,69.298660,70.491409,69.298660,69.775764,29.664364,5815666
2000-09-29,70.610687,71.445610,70.551048,71.028152,30.196806,5430002
2000-10-02,70.908875,71.207062,70.193222,70.610687,30.019318,4620318
2000-10-03,71.028152,71.087784,69.537216,70.610687,30.019318,5107533
2000-10-04,71.445610,71.564888,70.133591,70.193222,29.841831,5311159
2000-10-05,70.729965,71.922707,70.729965,71.863075,30.551754,4478733
2000-10-06,71.564888,72.757637,70.252861,72.578720,30.855999,5027780
2000-10-09,72.757637,73.175095,71.028152,71.863075,30.551754,4329498
2000-10-10,72.041985,74.129295,72.041985,73.354012,31.185608,6415122
2000-10-11,73.473282,74.248566,72.578720,72.996185,31.033493,5926545
2000-10-12,72.996185,74.129295,72.101624,73.652199,31.312387,6717366
2000-10-13,73.592560,73.592560,71.385971,72.697998,30.906702,5553666
2000-10-16,72.041985,73.532921,71.863075,73.354012,31.185608,4491833
2000-10-17,72.459450,74.606392,72.459450,74.606392,31.718056,5605018
2000-10-18,74.248566,74.785301,72.638359,74.606392,31.718056,6133525
2000-10-19,73.652199,74.308205,72.757637,74.010017,31.464512,5360101
2000-10-20,75.918419,78.244278,74.964218,78.125000,33.213951,12243050
2000-10-23,79.437019,81.583969,79.079201,80.868324,34.380230,12235819
2000-10-24,80.212311,81.583969,80.152672,81.524330,34.659142,7289783
2000-10-25,81.106873,83.373093,80.749046,83.313454,35.419743,8784860
2000-10-26,82.478531,83.492363,81.822517,82.717079,35.166218,7308752
2000-10-27,82.001434,83.969467,81.703247,83.969467,35.698647,8859478
2000-10-30,83.611641,85.877861,83.373093,84.625481,35.977551,9319130
2000-10-31,84.625481,85.877861,83.432732,85.818222,36.484623,9245770
2000-11-01,85.877861,86.772423,84.744751,85.639313,36.408558,9592344
2000-11-02,85.102577,85.221848,83.850189,85.042938,36.155029,6716108
2000-11-03,83.969467,84.327293,82.359253,83.850189,35.647938,7382636
2000-11-06,82.776718,86.354965,82.776718,85.877861,36.509975,7855808
2000-11-07,85.400764,86.116409,82.836357,82.895988,35.242256,6823004
2000-11-08,84.923660,87.488075,84.923660,86.653152,36.839581,13156382
2000-11-09,86.354965,86.772423,83.969467,86.295326,36.687447,8816405
2000-11-10,85.818222,88.501907,85.758591,87.309158,37.118484,6993409
2000-11-13,86.116409,86.772423,84.208015,85.281487,36.256439,9573270
2000-11-14,84.625481,87.547707,84.267654,86.891701,36.941006,7472659
2000-11-15,86.593513,87.965172,86.235687,87.428436,37.169193,6569598
2000-11-16,87.368797,88.144081,85.460403,86.056778,36.586048,4705730
2000-11-17,85.520035,86.772423,83.373093,84.446564,35.901485,7561530
2000-11-20,84.029106,86.951340,83.969467,86.235687,36.662102,6451278
2000-11-21,86.772423,87.965172,86.593513,87.786263,37.321312,5677226
2000-11-22,86.474236,87.607346,84.685112,86.533875,36.788864,7052621
2000-11-24,85.758591,87.189888,85.042938,85.341125,36.281792,2103126
2000-11-27,85.698952,88.084450,84.983299,87.428436,37.169193,5621891
2000-11-28,87.726624,88.680824,87.130249,88.382637,37.574863,5366074
2000-11-29,88.740456,90.827766,88.740456,90.529579,38.487591,8727744
2000-11-30,91.364502,92.259064,88.024811,88.442268,37.600212,9563524
2000-12-01,87.309158,87.845894,85.042938,86.474236,36.763535,7942582
2000-12-04,84.446564,88.680824,84.446564,87.726624,37.295990,6431681
2000-12-05,88.263359,88.263359,84.386925,85.877861,36.509975,8278571
2000-12-06,85.042938,86.354965,84.446564,85.460403,36.470303,6040882
2000-12-07,86.354965,87.249519,85.281487,86.891701,37.081081,4519605
2000-12-08,85.877861,87.070610,84.625481,85.460403,36.470303,7013006
2000-12-11,85.877861,87.189888,85.698952,86.474236,36.902946,5117698
2000-12-12,86.533875,87.368797,86.354965,87.189888,37.208344,6351299
2000-12-13,86.712784,88.024811,86.653152,87.786263,37.462849,7702905
2000-12-14,87.130249,87.547707,86.533875,86.832062,37.055653,3764521
2000-12-15,86.832062,87.786263,85.758591,86.235687,36.801117,11178387
2000-12-18,85.877861,86.295326,84.744751,85.221848,36.368473,5236122
2000-12-19,84.088737,88.084450,84.088737,87.309158,37.259243,5295230
2000-12-20,88.740456,90.768127,88.203720,89.098282,38.022739,10115191
2000-12-21,88.740456,89.336830,86.832062,88.263359,37.666431,7699970
2000-12-22,88.621185,88.621185,86.116409,86.354965,36.852043,5113611
2000-12-26,86.712784,88.979012,86.295326,88.442268,37.742794,3810842
2000-12-27,88.501907,90.350670,88.382637,88.442268,37.742794,5269658
2000-12-28,89.336830,90.410301,89.157921,90.410301,38.582649,3281917
2000-12-29,90.648857,91.543419,89.157921,89.336830,38.124546,3916481
2001-01-02,89.098282,90.887405,88.263359,88.740456,37.870045,6332959
2001-01-03,88.561546,88.740456,84.088737,85.042938,36.292137,10308128
2001-01-04,84.386925,84.506203,79.914124,81.106873,34.612404,19205543
2001-01-05,81.106873,81.882156,79.317749,79.496658,33.925247,9799324
2001-01-08,80.152672,80.629768,78.900284,79.675575,34.001595,5143165
2001-01-09,80.093033,81.106873,79.258110,80.152672,34.205200,6389761
2001-01-10,80.212311,80.927956,78.303909,79.377388,33.874359,6469199
2001-01-11,79.675575,79.794846,77.170799,77.886452,33.238071,6979575
2001-01-12,78.125000,79.496658,77.290077,77.707535,33.161747,5280453
2001-01-16,77.647903,80.570137,76.812981,79.496658,33.925247,5764943
2001-01-17,79.198471,79.496658,77.290077,77.528625,33.085388,6769032
2001-01-18,77.767174,80.152672,77.647903,79.079201,33.747101,5440378
2001-01-19,78.363548,79.854485,78.363548,78.661736,33.568947,5638659
2001-01-22,79.794846,79.794846,78.363548,78.542465,33.518036,4609418
2001-01-23,77.170799,77.170799,74.964218,75.918419,32.398212,11981679
2001-01-24,76.097328,76.335876,75.023857,75.322044,32.143738,8815776
2001-01-25,75.918419,78.244278,75.799141,78.125000,33.339901,7649562
2001-01-26,78.959923,80.152672,78.184639,78.482826,33.492599,5546330
2001-01-29,78.530533,79.627861,76.145035,76.631676,32.702618,4289988
2001-01-30,77.185112,77.767174,76.345421,77.290077,32.983589,3846579
2001-01-31,77.099236,79.198471,76.145035,78.416031,33.464092,6249958
2001-02-01,78.959923,80.610687,78.416031,80.610687,34.400669,5279300
2001-02-02,80.629768,81.412216,79.723282,80.124046,34.192978,4449808
2001-02-05,80.124046,81.631676,80.124046,80.610687,34.400669,3141380
2001-02-06,80.620232,80.992363,80.152672,80.496185,34.351791,3771123
2001-02-07,80.505722,80.887405,77.862595,78.101143,33.329716,8175238
2001-02-08,77.146950,80.152672,76.106873,79.169846,33.785786,10485135
2001-02-09,79.103050,79.169846,78.301529,78.931297,33.683979,4109208
2001-02-12,79.169846,79.465652,78.291985,79.179390,33.789845,3992146
2001-02-13,78.482826,78.940842,75.887405,77.051529,32.881794,6080077
2001-02-14,76.622139,77.032440,75.973282,75.982826,32.425713,3941004
2001-02-15,74.427483,74.666031,72.900764,74.522903,31.802694,8212338
2001-02-16,73.950378,74.618324,73.358780,73.750000,31.472862,6039414
2001-02-20,73.769081,74.828247,73.520988,74.332062,31.721262,4544233
2001-02-21,75.085876,75.954201,74.885498,75.104965,32.051079,4478838
2001-02-22,75.104965,75.295799,73.091606,74.141220,31.639812,5436081
2001-02-23,73.520988,74.360687,73.187019,73.549622,31.387350,5378336
2001-02-26,73.568703,75.858780,73.187019,75.696564,32.303574,4406840
2001-02-27,74.427483,76.326340,74.427483,76.250000,32.539730,4327716
2001-02-28,76.250000,77.690842,76.097328,76.526718,32.657814,6623465
2001-03-01,76.812981,77.318703,76.011452,76.097328,32.474571,4790513
2001-03-02,75.811066,76.717560,75.811066,76.479012,32.637463,3650184
2001-03-05,75.858780,76.240456,74.618324,75.887405,32.385010,3533961
2001-03-06,75.286263,75.295799,73.263359,73.902672,31.538015,5640965
2001-03-07,72.624046,72.624046,69.656487,70.992363,30.429619,8447404
2001-03-08,72.089699,72.099236,70.229012,71.364502,30.589127,8119904
2001-03-09,72.232826,72.767174,71.650764,72.223282,30.957232,5265886
2001-03-12,72.041985,72.261452,70.181297,70.753815,30.327385,5265781
2001-03-13,69.751907,70.276718,67.938934,69.589699,29.828394,9136254
2001-03-14,68.702293,69.389313,67.862595,68.635498,29.419395,5866599
2001-03-15,68.635498,70.658394,68.215652,70.658394,30.286467,7885362
2001-03-16,69.856873,70.133591,67.452293,68.177483,29.223072,10012068
2001-03-19,68.129768,69.561066,67.929390,68.769081,29.476650,4925705
2001-03-20,69.169846,69.217560,66.841606,67.032440,28.732260,5551256
2001-03-21,66.364502,66.650764,64.427483,64.847328,27.795666,6039100
2001-03-22,64.408394,66.984734,62.977100,66.517174,28.511398,7780562
2001-03-23,65.696564,67.414124,64.599236,65.820610,28.212837,8962391
2001-03-26,66.793892,68.606873,66.364502,68.206108,29.235332,5607953
2001-03-27,69.179390,70.610687,68.606873,70.238548,30.106506,5910615
2001-03-28,70.133591,71.908394,69.713737,71.708015,30.736362,5089717
2001-03-29,70.896950,73.139313,69.780533,70.801529,30.347816,5654903
2001-03-30,70.801529,72.805344,70.591606,72.423660,31.043125,4855698
2001-04-02,71.946564,72.509544,70.190842,70.849236,30.368284,5306234
2001-04-03,70.858780,72.280533,69.083969,69.475189,29.779310,6232246
2001-04-04,69.608780,71.622139,68.750000,71.068703,30.462349,5335473
2001-04-05,71.068703,72.414124,70.620232,72.309158,30.994043,5350564
2001-04-06,71.564888,73.034348,70.944656,72.919846,31.255804,4912919
2001-04-09,73.520988,74.427483,73.091606,74.427483,31.902006,4635304
2001-04-10,74.904579,75.085876,73.950378,74.799622,32.061523,6191584
2001-04-11,73.845421,73.979012,73.120232,73.616409,31.554358,5062154
2001-04-12,72.900764,76.049622,72.900764,75.858780,32.515514,5039622
2001-04-16,75.858780,76.736641,74.904579,75.477097,32.351921,4578502
2001-04-17,74.904579,77.146950,74.895035,77.146950,33.067680,4985441
2001-04-18,76.230919,76.736641,74.618324,75.667938,32.433720,8203115
2001-04-19,75.124046,75.353050,73.854965,74.685112,32.012432,5655008
2001-04-20,72.041985,72.423660,68.702293,70.238548,30.106506,16874162
2001-04-23,71.040077,71.469467,70.601143,70.849236,30.368284,6132896
2001-04-24,70.849236,71.564888,69.704201,70.095421,30.045160,5098939
2001-04-25,70.095421,71.545799,69.952293,71.431297,30.617773,4680158
2001-04-26,71.192749,72.089699,70.725189,71.421753,30.613667,4794600
2001-04-27,71.564888,72.471375,71.087784,72.185112,30.940863,4171983
2001-04-30,72.938934,73.139313,72.280533,72.490456,31.071756,4660246
2001-05-01,71.708015,72.461830,71.612595,72.137405,30.920420,4869218
2001-05-02,72.089699,72.137405,70.849236,71.479012,30.638224,4566136
2001-05-03,71.612595,72.366409,71.040077,71.822517,30.785442,3935659
2001-05-04,71.612595,73.349236,71.393127,72.872139,31.235353,3341443
2001-05-07,72.795799,73.473282,71.898857,73.377861,31.452116,2964897
2001-05-08,72.614502,73.034348,71.927483,72.938934,31.263990,3219561
2001-05-09,73.377861,73.969467,73.282440,73.778625,31.623907,4193258
2001-05-10,73.778625,74.188934,72.624046,73.015266,31.296703,3021070
2001-05-11,71.755722,72.519081,71.612595,72.461830,31.059454,5220822
2001-05-14,72.461830,73.177483,71.612595,73.177483,31.366226,3053767
2001-05-15,72.471375,72.662216,71.116409,72.423660,31.043125,4025578
2001-05-16,72.853050,75.276718,72.824425,74.522903,31.942913,6466370
2001-05-17,74.045799,75.496185,73.998093,75.000000,32.147419,5541195
2001-05-18,75.372139,75.534348,72.872139,73.854965,31.656624,4496234
2001-05-21,74.093513,74.475189,72.929390,73.854965,31.656624,5217573
2001-05-22,73.091606,73.101143,71.574425,71.660301,30.715919,6538682
2001-05-23,71.755722,72.003815,69.532440,70.610687,30.266016,7660146
2001-05-24,70.229012,70.229012,68.473282,69.179390,29.652527,8983037
2001-05-25,69.322517,69.971375,68.778625,69.274811,29.693430,3747229
2001-05-29,70.085876,71.221375,69.895035,70.982826,30.425535,4717467
2001-05-30,70.982826,70.982826,69.713737,69.923660,29.971540,5210132
2001-05-31,69.895035,70.085876,68.797707,69.646950,29.992102,3969824
2001-06-01,68.702293,71.097328,68.702293,70.801529,30.489283,5066451
2001-06-04,70.515266,71.040077,70.038170,70.916031,30.538595,2620734
2001-06-05,71.068703,72.032440,70.305344,71.879768,30.953602,4377706
2001-06-06,71.803436,71.851143,70.381676,70.562981,30.386562,3156366
2001-06-07,70.400764,71.440842,70.391220,71.383591,30.739939,4204786
2001-06-08,71.183205,71.555344,70.496185,70.820610,30.497499,2221865
2001-06-11,70.133591,70.314888,68.606873,68.940842,29.688013,4531552
2001-06-12,68.520988,69.646950,67.843513,69.284348,29.835941,5064774
2001-06-13,68.654579,70.324425,68.244278,69.780533,30.049616,5037422
2001-06-14,69.656487,70.629768,69.580154,70.515266,30.366024,5339665
2001-06-15,70.524811,71.125954,69.847328,70.372139,30.304359,8442583
2001-06-18,69.828247,71.412216,69.751907,70.849236,30.509819,3924760
2001-06-19,70.515266,71.183205,70.133591,71.183205,30.653660,3917634
2001-06-20,71.183205,72.375954,70.963737,71.240456,30.678314,4655845
2001-06-21,71.708015,71.803436,70.610687,71.059158,30.600218,4312939
2001-06-22,66.860687,66.860687,64.589699,64.694656,27.859484,19734888
2001-06-25,65.124046,65.486641,63.740459,64.408394,27.736212,7129334
2001-06-26,63.835876,64.408394,63.177483,63.187023,27.210243,7033233
2001-06-27,63.358780,63.645039,62.633587,62.633587,26.971922,7983664
2001-06-28,62.595421,62.977100,62.003819,62.022900,26.708942,8773646
2001-06-29,62.404579,62.643131,60.734734,60.982822,26.261053,10473083
2001-07-02,61.116413,61.755726,61.106869,61.402672,26.441856,7487436
2001-07-03,62.022900,62.022900,61.574429,61.736641,26.585663,4248697
2001-07-05,61.736641,62.290077,60.877865,61.202290,26.355564,6039414
2001-07-06,61.202290,61.479008,60.524811,60.534351,26.067930,4250374
2001-07-09,61.068703,61.832062,60.849236,61.641220,26.544586,7066140
2001-07-10,61.526718,61.746181,60.725189,60.801525,26.182989,5754044
2001-07-11,60.238548,60.543892,58.721375,59.503819,25.624138,9164865
2001-07-12,58.778625,58.778625,57.585876,58.206108,25.065311,11811903
2001-07-13,58.444656,59.589695,58.301525,58.683205,25.270761,9735291
2001-07-16,59.208015,60.104961,58.683205,60.095421,25.878904,7019190
